Site,Year,Month,date_yearmon,Date_sample,logCHLa,CHLa,AFDM,window_m1,window_m2,TP_mg_L,TN_mg_L,SRP_mg_L,NH4_mg_L,NO3_mg_L,DIN_mg_L,pH,Temp_oC,SPC,TDS,TURBIDITY
FH,2013,7,Jul 2013,2013-07-31,1.3295431526461916,21.357142857142858,8.823529411764707,6,7,0.00886666666666666,0.15458666666666668,0.00388333333333333,NA,0.01160666666666666,NA,8.453333333333333,20.8,211.66666666666663,137.56666666666666,1.0833333333333333
FH,2013,8,Aug 2013,2013-08-31,1.1923284579263669,15.571428571428571,7.25,7,8,0.00895333333333333,0.15295333333333333,0.003706666666666665,0.00873,0.01100583333333333,0.019735833333333327,8.449166666666667,20.15,219.33333333333331,142.55833333333334,1.0491666666666666
FH,2014,8,Aug 2014,2014-08-01,1.5360991146790004,34.36363636363637,15.125,7,8,0.011841666666666665,0.16883333333333334,0.00433333333333333,0.0114,0.009966666666666665,0.021366666666666666,8.053333333333335,18.85,195.54166666666669,127.05833333333334,2.5700000000000003
FH,2014,8,Aug 2014,2014-08-30,1.2257790432447888,16.818181818181817,11.304545454545456,7,8,0.011841666666666665,0.16883333333333334,0.00433333333333333,0.0114,0.009966666666666665,0.021366666666666666,8.053333333333335,18.85,195.54166666666669,127.05833333333334,2.5700000000000003
FH,2015,8,Aug 2015,2015-08-02,1.5593080109070125,36.25,20.2,7,8,0.0103,0.17775,0.0022,0.0072499999999999995,0.00655,0.0138,8.552499999999998,19.525,196.875,128.05,0.97
FH,2015,9,Sep 2015,2015-09-06,1.7623569832004118,57.857142857142854,26.142857142857142,8,9,0.011041666666666665,0.18683333333333335,NA,0.007649999999999995,0.00575,0.013399999999999995,8.5025,16.375,226.025,147.075,1.4975
FH,2016,7,Jul 2016,2016-07-29,1.0492180226701815,11.2,5.525,6,7,0.0087,0.1335,0.0012,0.02109999999999999,0.0096,0.03069999999999999,8.345,18.8,192.05,124.8,0.86
FH,2016,9,Sep 2016,2016-09-03,1.1383026981662814,13.75,15.033333333333331,8,9,0.010416666666666664,0.17141666666666666,9.37499999999995e-4,0.020675,0.007275,0.02795,8.370000000000001,15.5,225.7,146.75,1.3
FH,2017,8,Aug 2017,2017-08-01,1.0374264979406236,10.9,5.76875,7,8,0.00845,0.1595,0.001575,0.020575,0.0236,0.044175,8.2225,19.55,216.025,140.20000000000002,0.9982500000000001
FH,2017,9,Sep 2017,2017-09-02,1.3103392197987527,20.433333333333337,11.728571428571428,8,9,0.008774999999999995,0.1825,0.0016,0.020275,0.024775,0.04505,8.26,16.775,236.575,153.72500000000002,1.17575
FH,2018,8,Aug 2018,2018-08-03,1.2019717780356587,15.921052631578949,7.945,7,8,0.011458333333333324,0.14891666666666667,0.0031,0.010691666666666665,0.017866666666666663,0.028558333333333328,8.265,18.5,223.7,145.425,2.0675
FH,2018,9,Sep 2018,2018-09-05,1.474285656819377,29.804761904761904,13.104761904761904,8,9,0.00965833333333333,0.15891666666666665,0.001,0.018675,0.021691666666666658,0.04036666666666666,8.2725,15.85,248.27499999999998,161.375,1.0925
FH,2019,8,Aug 2019,2019-08-02,1.2196107193014376,16.581,9.007,7,8,0.0085,0.12583333333333332,0.020083333333333328,0.0225,0.01258333333333333,0.03508333333333333,8.51,18.975,227.85000000000002,148.0375,2.2249999999999996
FH,2019,9,Sep 2019,2019-09-01,1.39022836246913,24.56,10.465,8,9,0.009000000000000001,0.12833333333333333,0.013583333333333326,0.019925000000000002,0.00983333333333333,0.02975833333333333,8.515,17.875,256.375,166.75,3.755
FH,2020,8,Aug 2020,2020-08-03,1.2241012295368947,16.753333333333334,8.275714285714287,7,8,0.0075,0.105,0.002,NA,0.006500000000000001,NA,8.157499999999999,18.950000000000003,220.7,NA,2.2775
FH,2020,9,Sep 2020,2020-09-02,1.2174338063147623,16.49809523809524,8.197619047619048,8,9,0.006125,0.11,0.0035,0.02,0.009375,0.029375,8.184999999999999,16.275000000000002,251.15000000000003,NA,1.4425000000000001
FH,2021,8,Aug 2021,2021-08-04,1.287908318342076,19.404761904761905,9.538095238095238,7,8,0.02083333333333333,0.16166666666666668,0.025,0.02,0.01483333333333333,0.03483333333333333,8.442499999999999,14.025,233.65,NA,2.6025
FH,2021,9,Sep 2021,2021-09-03,1.7055379099566341,50.76190476190476,19.238095238095237,8,9,0.009249999999999994,0.1225,NA,0.02,0.007999999999999995,0.027999999999999997,8.3325,15.775,260.5,NA,2.4425
FH,2022,8,Aug 2022,2022-08-01,0.8872461847047168,7.713405882352941,4.041176470588235,7,8,0.017666666666666664,0.16,0.010249999999999999,0.02,0.01175,0.03175,8.073333333333334,19.066666666666666,198.41666666666666,NA,2.4699999999999998
FH,2022,9,Sep 2022,2022-09-02,1.3113495419683454,20.48092380952381,9.674761904761905,8,9,0.027666666666666666,0.21000000000000002,0.00975,0.02,0.01375,0.03375,8.218333333333334,17.391666666666666,241.06666666666666,NA,1.3975
FH,2023,8,Aug 2023,2023-08-04,1.2791384006075552,19.01684210526316,8.65421052631579,7,8,0.00675,0.16749999999999998,0.0022500000000000003,NA,0.01,NA,8.5,20.425,237.25,NA,NA
FH,2023,9,Sep 2023,2023-09-03,1.568414068418326,37.01809523809524,12.596190476190475,8,9,0.0055,0.1275,0.003,0.05,0.009000000000000001,0.059000000000000004,8.5,18,258,NA,NA
FH,2025,8,Aug 2025,2025-08-12,1.3301110492822408,21.385088372093023,11.589147286821706,7,8,0.026166666666666664,0.10500000000000001,NA,NA,0.009166666666666665,NA,8.51,NA,222.1,NA,NA
FH,2025,9,Sep 2025,2025-09-12,1.4372142751459123,27.366186046511633,18.139534883720923,8,9,0.025166666666666664,0.1225,NA,NA,0.007666666666666665,NA,8.4875,NA,240.8,NA,NA
GR,2008,8,Aug 2008,2008-08-01,2.1109262422664203,129.1,102.315,7,8,0.040625,0.2625,NA,0.013333333333333329,0.0045000000000000005,0.01783333333333333,8.493333333333332,17.766666666666666,419,222.8,2.7199999999999998
GR,2008,9,Sep 2008,2008-09-01,2.129689892199301,134.8,36.17,8,9,0.027250000000000003,0.225,NA,0.01,0.023499999999999993,0.033499999999999995,8.675833333333333,14.325,471.16666666666663,250.58333333333331,2.411666666666666
GR,2009,8,Aug 2009,2009-08-01,2.009471130835711,102.20476190476192,95.22,7,8,0.04157458333333333,0.293625,0.018618,0.006436666666666665,0.01270458333333333,0.019141249999999995,8.491666666666667,18.5,385,204.61666666666667,4.585
GR,2009,9,Sep 2009,2009-09-06,2.101354224998816,126.28571428571428,60.65,8,9,0.028271666666666664,0.24783333333333335,0.01244333333333333,0.008001666666666666,0.010178333333333331,0.018179999999999995,8.476666666666667,18.55,438,232.66666666666669,2.5683333333333334
GR,2010,8,Aug 2010,2010-08-01,1.807181943104768,64.14782608695653,67.80952380952381,7,8,0.07115416666666666,0.33466666666666667,0.031766666666666665,0.010775,0.0162875,0.0270625,8.173333333333334,19.7,363.66666666666663,194.13333333333333,13.648333333333333
GR,2010,9,Sep 2010,2010-09-10,2.077246746270425,119.46666666666668,59.95,8,9,0.06308333333333332,0.3221666666666667,0.027883333333333336,0.00955,0.024083333333333335,0.033633333333333335,8.355,17.333333333333332,413.66666666666663,219.66666666666669,13.263333333333332
GR,2011,8,Aug 2011,2011-08-01,1.70472233322511,50.666666666666664,13,7,8,0.0637,0.3005,0.0295,0.013466666666666665,0.05213333333333333,0.06559999999999999,8.348333333333333,16.200000000000003,298.04999999999995,193.8,7.765000000000001
GR,2011,9,Sep 2011,2011-09-03,1.8146914327474566,65.26666666666667,16.666666666666668,8,9,0.04193333333333332,0.30474999999999997,0.023574999999999995,0.0135,0.061099999999999995,0.0746,8.505833333333333,14.350000000000001,357.80833333333334,232.59166666666664,3.1033333333333335
GR,2012,7,Jul 2012,2012-07-31,1.9303910458334537,85.19047619047619,72.61904761904762,6,7,0.04719624999999999,0.310735,0.021918749999999994,0.00955375,0.013525,0.023078750000000002,8.409166666666668,16.65833333333333,345.28333333333336,224.40833333333333,3.915
GR,2012,9,Sep 2012,2012-09-01,2.1695624808502463,147.76190476190476,57.095238095238095,8,9,0.025575,0.2802983333333333,0.006783333333333325,0.0094,NA,NA,8.442499999999999,14.175,424.44166666666666,275.83333333333337,2.174166666666667
GR,2013,6,Jun 2013,2013-06-28,1.8002795649154093,63.13636363636363,61.95652173913044,6,7,0.0314,0.281795,0.018715,0.01894,0.001505,0.020444999999999998,8.469999999999999,18.65,453.9500000000001,295.1,1.31
GR,2013,8,Aug 2013,2013-08-04,2.2942212081117073,196.88888888888889,107.07407407407408,7,8,0.029461666666666664,0.2755425,0.01752583333333333,0.01323333333333333,0.001439166666666665,0.014672499999999995,8.4275,17.6,470.2750000000001,305.65,1.415
GR,2013,9,Sep 2013,2013-09-01,2.176290888791167,150.06896551724137,71.71428571428571,8,9,0.028679166666666665,0.27053,0.01625583333333333,0.00828333333333333,0.005199166666666665,0.013482499999999994,8.325000000000001,15.725000000000001,492.875,320.275,1.8025
GR,2014,8,Aug 2014,2014-08-03,2.023094102482676,105.46153846153848,156.07692307692307,7,8,0.0445,0.30966666666666665,0.022516666666666664,0.010725,0.013425,0.024149999999999998,8.215,18.275,387.95000000000005,252.375,4.18
GR,2014,8,Aug 2014,2014-08-31,1.910565119586822,81.38888888888889,33.55,7,8,0.0445,0.30966666666666665,0.022516666666666664,0.010725,0.013425,0.024149999999999998,8.215,18.275,387.95000000000005,252.375,4.18
GR,2015,7,Jul 2015,2015-07-01,1.8757555792580545,75.12,135.88,6,7,0.03134999999999999,0.3175,0.01084999999999999,0.0087,0.00165,0.01035,8.225000000000001,17.35,377.7000000000001,245.7,1.885
GR,2015,8,Aug 2015,2015-08-01,2.4944196501645424,312.1904761904762,183.57142857142856,7,8,0.02769166666666666,0.265,0.00889166666666666,0.0116875,0.0037875,0.015475,8.217500000000001,15.850000000000001,427.55000000000007,278.04999999999995,1.7349999999999999
GR,2015,9,Sep 2015,2015-09-05,2.111230499027677,129.1904761904762,45.857142857142854,8,9,0.02781666666666666,0.28925,0.0062166666666666655,0.0142875,0.0162875,0.030574999999999998,8.205,12.925,479.92499999999995,312.025,2.6475
GR,2016,7,Jul 2016,2016-07-05,2.213898701903385,163.64347826086956,187.3095652173913,6,7,0.04325,0.28500000000000003,0.0231,0.0219,0.00125,0.02315,8.149999999999999,15.55,438.2999999999999,284.7,1.37
GR,2016,7,Jul 2016,2016-07-30,2.3593697324487106,228.75454545454545,152.33,6,7,0.04325,0.28500000000000003,0.0231,0.0219,0.00125,0.02315,8.149999999999999,15.55,438.2999999999999,284.7,1.37
GR,2016,9,Sep 2016,2016-09-04,2.0975217304067315,125.17619047619048,52.92285714285715,8,9,0.026433333333333326,0.2865833333333333,0.008941666666666664,0.017112499999999996,0.01833333333333333,0.03544583333333333,8.192499999999999,12.225,464.45,301.925,1.2025
GR,2017,7,Jul 2017,2017-07-05,1.5314789170422551,34,27.728571428571428,6,7,0.03585,0.2845,0.0151,0.0135,0.0025,0.016,8.235,19,398.05,258.7,2.15
GR,2017,8,Aug 2017,2017-08-02,2.065366275981357,116.24285714285716,167.63809523809525,7,8,0.026625,0.30274999999999996,0.009825,0.013016666666666666,0.03842500000000001,0.05144166666666668,8.2325,17.6,435.50000000000006,283.04999999999995,1.5125
GR,2017,9,Sep 2017,2017-09-03,1.888409272609622,77.3409090909091,139.92272727272726,8,9,0.0262,0.42200000000000004,0.007725,0.013116666666666665,0.127575,0.14069166666666666,8.23,13.55,480.0250000000001,312,1.77
GR,2018,8,Aug 2018,2018-08-04,1.9763786405760873,94.70625,58.51875,7,8,0.04065833333333333,0.33066666666666666,0.013991666666666664,0.01545,0.04570833333333334,0.061158333333333335,8.3925,17.35,382.9749999999999,248.95,3.3774999999999995
GR,2018,9,Sep 2018,2018-09-04,2.3603567021177887,229.275,69.89,8,9,0.029983333333333327,0.3526666666666667,0.00776666666666666,0.02215,0.07758333333333334,0.09973333333333334,8.395,14.475000000000001,434.69999999999993,282.575,2.6475
GR,2019,7,Jul 2019,2019-07-14,1.5130177253316184,32.585,24.05,6,7,0.053,0.23,0.046,0.0137,NA,NA,8.735,19.4,378.15,245.705,4.029999999999999
GR,2019,7,Jul 2019,2019-07-31,1.5367325433884151,34.41379310344828,53,6,7,0.053,0.23,0.046,0.0137,NA,NA,8.735,19.4,378.15,245.705,4.029999999999999
GR,2019,8,Aug 2019,2019-08-30,2.1510471106778177,141.59473684210528,54.61052631578947,7,8,0.04525,0.27,0.038,0.02185,0.074,0.09584999999999999,8.692499999999999,19.549999999999997,411.025,266.9925,3.3149999999999995
GR,2020,8,Aug 2020,2020-08-05,2.025168590126813,105.9665,139.6645,7,8,0.022999999999999993,0.21,0.010249999999999999,NA,0.017,NA,8.4425,18.825,406.3,NA,4.0075
GR,2020,9,Sep 2020,2020-09-01,2.170185902872056,147.97416666666666,66.27791666666667,8,9,0.02116666666666666,0.245,0.01258333333333333,0.02,0.0265,0.0465,8.32,15.149999999999999,468.8,NA,3.16
GR,2021,7,Jul 2021,2021-07-13,1.9985499336047674,99.66666666666669,59.95238095238095,6,7,0.03433333333333333,0.26,0.00466666666666666,0.025,0.002,0.027000000000000003,8.67,20.75,476.15,NA,2.635
GR,2021,8,Aug 2021,2021-08-03,2.3781382330887406,238.8571428571429,61.80952380952381,7,8,0.03216666666666666,0.26,0.00383333333333333,0.0275,0.003,0.0305,8.6425,19.75,487.42499999999995,NA,2.925
GR,2021,9,Sep 2021,2021-09-01,2.1609399149830604,144.85714285714286,46.80952380952381,8,9,0.02275,0.2425,0.0025,0.025,0.019000000000000003,0.044000000000000004,8.567499999999999,14.65,504.07500000000005,NA,2.6
GR,2022,7,Jul 2022,2022-07-15,1.7128004647680088,51.617915789473685,74.10526315789474,6,7,0.05,0.22333333333333333,0.021,0.03,NA,NA,8.43,21.2,436.1,NA,3.125
GR,2022,8,Aug 2022,2022-08-03,1.8756211284597322,75.09674761904762,115.0952380952381,7,8,0.042,0.21416666666666667,0.014,0.0225,0.006,0.028499999999999998,8.5075,21.1,451.125,NA,2.41
GR,2022,9,Sep 2022,2022-09-03,1.99677532491492,99.26024090909092,102.86363636363636,8,9,0.02333333333333333,0.21916666666666668,0.00415,0.015,0.006,0.020999999999999998,8.5325,18.35,495.34999999999997,NA,1.445
GR,2023,7,Jul 2023,2023-07-18,1.6700718220231463,46.78125,47.74375,6,7,0.032,0.29000000000000004,0.0125,NA,NA,NA,8.55,19.25,418.5,NA,NA
GR,2023,8,Aug 2023,2023-08-01,2.282671538943715,191.72181818181815,97.18727272727271,7,8,0.03225,0.28750000000000003,0.01,NA,0.05,NA,8.5625,19.7,444,NA,NA
GR,2023,9,Sep 2023,2023-09-02,2.2283392412537557,169.17619047619047,71.14333333333333,8,9,0.025750000000000002,0.2725,0.0052499999999999995,0.05,0.03525,0.08524999999999999,8.6375,17.825,483.5,NA,NA
GR,2025,7,Jul 2025,2025-07-25,1.8507449044929207,70.91610991874725,115.31036405435567,6,7,0.027,0.19,0.0055,NA,0.004,NA,8.84,NA,432.9,NA,NA
GR,2025,8,Aug 2025,2025-08-14,2.0221788912975738,105.23952792566747,108.8455650086242,7,8,0.0245,0.1875,0.0045,0.008,0.0055,0.0135,8.6475,NA,439.125,NA,NA
GR,2025,9,Sep 2025,2025-09-10,2.22331924936254,167.23194826691395,92.11756752096944,8,9,0.018833333333333327,0.1775,0.00375,0.008,0.007,0.015,8.46,NA,462.725,NA,NA
HU,2008,8,Aug 2008,2008-08-01,1.0433622780211296,11.05,6.205,7,8,0.01745833333333333,0.2,NA,0.015,0.04741666666666666,0.06241666666666666,8.488333333333333,18.78333333333333,210.40000000000003,123.41666666666666,4.071666666666667
HU,2008,9,Sep 2008,2008-09-01,1.6349808000512285,43.15,7.725,8,9,0.015125,0.2,NA,0.015,0.0545,0.0695,8.611666666666668,15.825,251.16666666666669,133.325,2.314166666666667
HU,2009,8,Aug 2009,2009-08-02,1.5931805404783506,39.19047619047619,9.6,7,8,0.018201666666666665,0.22783333333333333,0.005626666666666665,0.009158333333333329,0.03440666666666666,0.04356499999999999,8.375,19.566666666666666,229.7833333333333,122.15,3.3783333333333334
HU,2009,9,Sep 2009,2009-09-05,1.7103994661168007,51.333333333333336,14.578947368421051,8,9,0.014910416666666664,0.24508333333333332,0.00407,0.010828333333333329,0.031917666666666664,0.04274599999999999,8.433333333333334,19.133333333333333,261.66666666666663,139.1,2.706666666666667
HU,2010,8,Aug 2010,2010-08-01,1.8044492222635322,63.74545454545455,20.428571428571427,7,8,0.018099999999999995,0.20816666666666667,0.00471666666666666,0.010099999999999994,0.024616666666666665,0.03471666666666666,8.1033333333333335,21.1,234.98333333333335,124.86666666666667,2.933333333333333
HU,2010,9,Sep 2010,2010-09-10,1.9700146181755558,93.32857142857142,24.15,8,9,0.01744583333333333,0.23279166666666667,0.00364583333333333,0.00993333333333333,0.03560833333333333,0.04554166666666666,8.280000000000001,18.183333333333337,265.5,141.41666666666669,3.6399999999999997
HU,2011,8,Aug 2011,2011-08-02,1.2255554106539033,16.80952380952381,6.8,7,8,0.025562499999999995,0.18746416666666665,0.008404166666666664,0.0107875,0.03492083333333333,0.04570833333333333,8.196666666666667,16.9,183.95,119.6,4.851666666666667
HU,2011,9,Sep 2011,2011-09-04,1.7781512503836436,60,10.666666666666666,8,9,0.01803749999999999,0.2092975,0.0060125000000000005,0.0118875,0.0412875,0.053175,8.361666666666666,15.958333333333334,230.18333333333334,149.60833333333335,2.01
HU,2012,8,Aug 2012,2012-08-01,1.403692337561129,25.333333333333332,5.333333333333333,7,8,0.01756375,0.21829375,0.00339291666666666,0.010616666666666665,0.0286825,0.03929916666666666,8.309999999999999,18.833333333333336,207.61666666666667,134.98333333333335,2.035
HU,2012,9,Sep 2012,2012-09-02,1.6751670896633941,47.333333333333336,9.38095238095238,8,9,0.01493125,0.22048374999999998,0.0024762499999999897,0.00947,0.038862499999999994,0.048332499999999994,8.398333333333333,16.35,229.73333333333335,149.30833333333334,2.1991666666666667
HU,2013,7,Jul 2013,2013-07-31,1.146128035678238,14,5.285714285714286,6,7,0.01536,0.192618,0.0038325,0.01297333333333333,0.04542,0.05839333333333333,8.34,19.833333333333332,242.23333333333332,157.56666666666666,2.7666666666666666
HU,2013,8,Aug 2013,2013-08-31,1.3590219426416679,22.857142857142858,4.238095238095238,7,8,0.0166075,0.233094,0.00366375,0.01146166666666666,0.042605000000000004,0.054066666666666666,8.3525,18.616666666666667,244.96666666666664,159.23333333333332,3.3008333333333333
HU,2014,8,Aug 2014,2014-08-01,1.4011850634851846,25.1875,6.729411764705882,7,8,0.0163,0.16708333333333333,0.0058,0.0109,0.01925,0.03015,7.944166666666667,18.59166666666667,206.64999999999998,134.4,2.6708333333333334
HU,2014,8,Aug 2014,2014-08-30,1.4053219622946371,25.428571428571427,11.08095238095238,7,8,0.0163,0.16708333333333333,0.0058,0.0109,0.01925,0.03015,7.944166666666667,18.59166666666667,206.64999999999998,134.4,2.6708333333333334
HU,2015,8,Aug 2015,2015-08-02,1.2010935280257369,15.88888888888889,6.1,7,8,0.01645,0.21599999999999997,0.0018249999999999998,0.009049999999999999,0.02435,0.0334,8.399999999999999,19.525,214.925,139.75,1.845
HU,2015,9,Sep 2015,2015-09-06,1.972026421404199,93.76190476190476,14.047619047619047,8,9,0.017675,0.23475,0.0017499999999999998,0.016175,0.023824999999999995,0.039999999999999994,8.515,16.525,246.45,160.225,2.4749999999999996
HU,2016,7,Jul 2016,2016-07-29,1.6028348255779234,40.07142857142857,15.7,6,7,0.00993333333333333,0.2005,0.00215,0.01553333333333333,0.02833333333333333,0.04386666666666666,8.355,19.65,209.4,136.15,1.37
HU,2016,9,Sep 2016,2016-09-03,1.8471612005780302,70.33333333333333,15.604761904761904,8,9,0.016433333333333328,0.22875,0.001275,0.0180875,0.05339166666666667,0.07147916666666668,8.265,14.8,246.025,159.9,3.6550000000000002
HU,2017,8,Aug 2017,2017-08-01,1.4119562379304016,25.82,8.97,7,8,0.01440833333333333,0.24991666666666668,0.0018999999999999998,0.013087499999999998,0.0576,0.0706875,8.094999999999999,19.424999999999997,231.925,150.625,2.05375
HU,2017,9,Sep 2017,2017-09-02,1.5463663718248464,35.18571428571428,12.17142857142857,8,9,0.012375,0.28275,0.0015,0.014249999999999995,0.07147500000000001,0.08572500000000001,8.1725,17.225,259.1,168.35,1.9144999999999999
HU,2018,8,Aug 2018,2018-08-03,1.429059809249423,26.857142857142858,10.138095238095238,7,8,0.018099999999999998,0.19924999999999998,0.0026249999999999997,0.012749999999999996,0.032350000000000004,0.0451,8.067499999999999,17.825000000000003,237,154.05,3.1224999999999996
HU,2018,9,Sep 2018,2018-09-05,1.4587457348743977,28.757142857142856,7.357142857142857,8,9,0.014775,0.22625,0.0017499999999999998,0.016216666666666664,0.045825000000000005,0.06204166666666667,8.2025,15.825,266.3,173.1,2.0324999999999998
HU,2019,8,Aug 2019,2019-08-02,1.4630377364523,29.04275,9.0455,7,8,0.02049999999999999,0.18,0.014916666666666665,0.026666666666666665,0.03574999999999999,0.062416666666666655,8.4225,18.875,248.95,162.0125,2.4025
HU,2019,9,Sep 2019,2019-09-01,1.8331471119127851,68.1,17.25,8,9,0.017833333333333326,0.18,0.014416666666666664,0.02375,0.03774999999999999,0.06149999999999999,8.42,17.375,281.17499999999995,182.8125,3.3474999999999997
HU,2020,8,Aug 2020,2020-08-03,1.5544430081745593,35.84619047619048,11.687142857142858,7,8,0.01375,0.1375,0.004,0.009,0.014,0.023,8.1625,18.925,237.9,NA,3.66
HU,2020,9,Sep 2020,2020-09-02,1.9076621185143297,80.84666666666666,20.153809523809525,8,9,0.011583333333333331,0.16583333333333333,0.0046666666666666645,0.014499999999999999,0.035166666666666666,0.049666666666666665,8.105,16.65,278.57500000000005,NA,2.41
HU,2021,8,Aug 2021,2021-08-04,1.7990121604157021,62.95238095238095,16.19047619047619,7,8,0.0165,0.155,0.00145,0.03,0.022,0.052,8.280000000000001,19.700000000000003,243.3,NA,1.925
HU,2021,9,Sep 2021,2021-09-02,2.5607603593033796,363.7142857142857,64.80952380952381,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HU,2022,8,Aug 2022,2022-08-01,1.6397406041832367,43.62551875,14.6875,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HU,2022,9,Sep 2022,2022-09-02,1.8380601105367664,68.87476190476191,23.047619047619047,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HU,2023,8,Aug 2023,2023-08-04,1.5899921302245008,38.90380952380952,10.697142857142858,7,8,0.013,0.20500000000000002,0.0022500000000000003,NA,0.035,NA,8.3925,19.75,255.2,NA,NA
HU,2023,9,Sep 2023,2023-09-03,1.7637380931704738,58.04142857142857,13.507619047619048,8,9,0.01125,0.18,0.001,0.05,0.02975,0.07975,8.5,18.3,280.75,NA,NA
HU,2025,8,Aug 2025,2025-08-12,2.133196813800541,135.89291472868217,20.794573643410857,7,8,0.01575,0.185,0.0015,0.01,0.06025,0.07024999999999999,8.2575,NA,256.2,NA,NA
HU,2025,9,Sep 2025,2025-09-12,1.867145140785317,73.64531782945741,14.496124031007753,8,9,0.01475,0.16249999999999998,NA,0.01,0.04549999999999999,0.055499999999999994,8.2325,NA,264.17499999999995,NA,NA
MS,2008,8,Aug 2008,2008-08-01,1.8821560801563006,76.23529411764706,29.22,7,8,0.016999999999999994,0.16666666666666669,NA,0.0175,0.006999999999999995,0.024499999999999997,8.375,16.766666666666666,253.33333333333331,134.46666666666667,3.12
MS,2008,9,Sep 2008,2008-09-01,1.9041227924297115,80.19047619047619,19.742857142857144,8,9,0.01033333333333333,0.13333333333333333,NA,0.0125,0.008416666666666666,0.020916666666666667,8.311666666666667,14.175,290.5,154.025,2.1908333333333334
MS,2009,8,Aug 2009,2009-08-03,2.0680090677352108,116.95238095238096,33.7,7,8,0.019741666666666664,0.18016666666666664,0.007713333333333331,0.00910625,0.005231666666666665,0.014337916666666665,7.8966666666666665,17.15,265.5,141.13333333333333,3.746666666666667
MS,2009,9,Sep 2009,2009-09-04,2.170395077742667,148.04545454545453,41.714285714285715,8,9,0.013561666666666665,0.16133333333333333,0.004422499999999995,0.00890875,0.005207999999999995,0.014116749999999994,7.923333333333333,16.866666666666664,294,156.14999999999998,2.131666666666667
MS,2010,8,Aug 2010,2010-08-01,2.0826058726978984,120.95,50.285714285714285,7,8,0.018533333333333332,0.1765,0.00828333333333333,0.009641666666666666,0.0042166666666666654,0.013858333333333332,7.59,18.116666666666667,265,140.95,2.5316666666666667
MS,2010,9,Sep 2010,2010-09-10,1.8572275817111294,71.98260869565217,30.727272727272727,8,9,0.01485,0.17533333333333334,0.0051999999999999946,0.007991666666666664,0.002999999999999995,0.01099166666666666,7.691666666666666,16.05,293.5,156.41666666666669,2.263333333333333
MS,2011,8,Aug 2011,2011-08-03,1.3816009852396116,24.076923076923077,9.785714285714286,7,8,0.025800000000000003,0.15766666666666668,0.01133333333333333,0.010641666666666664,0.007986666666666666,0.01862833333333333,8.32,15.45,223.3,145.36666666666667,5.0216666666666665
MS,2011,9,Sep 2011,2011-09-05,1.711606399219391,51.476190476190474,25.333333333333332,8,9,0.0158,0.13816666666666666,0.00888333333333333,0.009166666666666665,0.00377,0.012936666666666666,8.371666666666666,13.75,258.8666666666667,168.21666666666667,2.1083333333333334
MS,2012,8,Aug 2012,2012-08-03,1.9224659452984134,83.65,38.75,7,8,0.01188833333333333,0.15728166666666668,0.00361333333333333,0.010646666666666665,0.0031599999999999953,0.013806666666666662,8.263333333333332,16.96666666666667,243.2833333333333,158.26666666666665,1.5933333333333333
MS,2012,9,Sep 2012,2012-09-03,1.8013056862088128,63.285714285714285,27.428571428571427,8,9,0.01082,0.16235583333333337,0.00273833333333333,0.008081666666666664,0.002905,0.010986666666666664,8.3475,14.225,268.0333333333333,174.30833333333334,1.5558333333333332
MS,2013,8,Aug 2013,2013-08-03,1.8714617348073623,74.38095238095238,34.476190476190474,7,8,0.01039,0.159135,0.0034499999999999947,0.0140425,0.0021175,0.01616,8.212499999999999,17.1,263.875,171.6,2.6624999999999996
MS,2013,9,Sep 2013,2013-09-02,1.9702582989338648,93.38095238095238,37.95238095238095,8,9,0.011029999999999995,0.150925,0.0035199999999999954,0.011906666666666666,0.0014965,0.013403166666666666,8.215,15.774999999999999,285.35,185.625,2.2725
MS,2014,8,Aug 2014,2014-08-04,1.8799964810672123,75.85714285714286,41.22380952380952,7,8,0.016991666666666665,0.14675000000000002,0.00668333333333333,0.010325,0.00283333333333333,0.013158333333333331,7.8525,16.75,266.04999999999995,173.05,2.78
MS,2014,8,Aug 2014,2014-08-29,2.0353344250091623,108.47619047619048,31.409523809523808,7,8,0.016991666666666665,0.14675000000000002,0.00668333333333333,0.010325,0.00283333333333333,0.013158333333333331,7.8525,16.75,266.04999999999995,173.05,2.78
MS,2015,7,Jul 2015,2015-07-03,2.0674979248338965,116.8148148148148,91.5925925925926,6,7,0.0109,0.17166666666666666,0.0016,0.010475,0.0017,0.012175,8.23,18.75,224.7,146.2,1.86
MS,2015,8,Aug 2015,2015-08-03,1.7907206813501608,61.76190476190476,22.047619047619047,7,8,0.0133,0.21833333333333332,0.0017000000000000001,0.0138625,0.00215,0.0160125,8.1075,17.625,255.35,166.05,2.4325
MS,2015,9,Sep 2015,2015-09-04,1.8813574802440534,76.0952380952381,27.952380952380953,8,9,0.018,0.2485,0.0017499999999999998,0.012199999999999996,0.0026,0.014799999999999995,8.0575,14.575,294.65,191.4,3.895
MS,2016,7,Jul 2016,2016-07-02,2.1689927263865685,147.5681818181818,121.16090909090909,6,7,0.00953333333333333,0.1405,7.999999999999999e-4,NA,0.0011,NA,8.280000000000001,17.4,247.05,160.55,1.1949999999999998
